week,part_id,part_family,is_alert,y_true,y_prob
2022-W21,P00205,LandingGear,0,0,0.7479661
2022-W22,P00039,LandingGear,0,0,0.22182868
2022-W22,P00016,LandingGear,0,0,0.47221103
2022-W22,P00258,LandingGear,0,0,0.78294885
2022-W22,P00167,Avionics,0,0,5.461541e-05
2022-W22,P00132,Fasteners,0,0,0.23429583
2022-W22,P00213,Avionics,0,0,0.028143955
2022-W22,P00143,Avionics,0,0,0.049288843
2022-W22,P00118,Engine,0,0,0.22975281
2022-W22,P00240,Electrical,0,0,0.00022638602
2022-W22,P00022,Hydraulics,0,0,0.013923582
2022-W22,P00130,Structure,0,0,0.7485668
2022-W22,P00253,Hydraulics,1,0,0.9410241
2022-W22,P00191,LandingGear,0,0,2.634779e-05
2022-W22,P00259,Fasteners,0,0,0.00015905107
2022-W22,P00298,Avionics,0,0,4.9525403e-05
2022-W22,P00117,Engine,0,0,0.0007956355
2022-W22,P00049,Fasteners,0,0,0.055842217
2022-W22,P00252,Engine,0,0,0.33680385
2022-W22,P00173,Structure,0,0,0.033751883
2022-W22,P00075,Engine,0,0,0.106283195
2022-W22,P00263,Structure,0,0,0.14811592
2022-W22,P00068,LandingGear,1,1,0.9491409
2022-W22,P00074,Electrical,1,0,0.9308612
2022-W22,P00235,Engine,0,0,0.6528702
2022-W22,P00229,Hydraulics,0,0,0.15878698
2022-W22,P00085,Cabin,0,0,5.826754e-05
2022-W22,P00104,Engine,0,0,0.026309952
2022-W22,P00116,Cabin,0,0,0.00055322907
2022-W22,P00129,Hydraulics,0,0,5.453168e-05
2022-W22,P00210,Engine,0,0,0.01779998
2022-W22,P00060,Cabin,0,0,3.2885906e-05
2022-W22,P00197,Electrical,1,0,0.92637736
2022-W22,P00180,LandingGear,0,0,0.07183591
2022-W22,P00030,Hydraulics,0,0,0.00090154255
2022-W22,P00025,Structure,0,0,0.0014505183
2022-W22,P00019,Fasteners,0,0,0.0032790597
2022-W22,P00007,Fasteners,0,0,0.004273919
2022-W22,P00179,Electrical,1,1,0.9871449
2022-W22,P00094,LandingGear,0,0,0.2774914
2022-W22,P00292,Engine,0,0,0.0045218375
2022-W22,P00152,Electrical,0,0,0.005420955
2022-W22,P00131,Engine,0,0,0.34973326
2022-W22,P00142,LandingGear,0,0,0.77625704
2022-W22,P00153,Fasteners,0,0,2.089137e-05
2022-W22,P00247,Electrical,0,0,0.6318064
2022-W22,P00064,Structure,0,0,0.29861486
2022-W22,P00275,Engine,0,0,0.016821437
2022-W22,P00034,Fasteners,0,0,0.0004868379
2022-W22,P00160,Hydraulics,0,0,0.36640975
2022-W22,P00055,Structure,0,0,0.34199008
2022-W22,P00217,Fasteners,0,0,0.0015023141
2022-W22,P00084,Avionics,0,0,0.0003357396
2022-W22,P00106,Avionics,0,0,0.02634858
2022-W22,P00050,Structure,0,0,0.56916374
2022-W22,P00014,Hydraulics,0,0,0.0003694304
2022-W22,P00285,Fasteners,0,0,0.0014044925
2022-W22,P00093,Engine,0,0,0.017103802
2022-W22,P00044,Hydraulics,0,0,0.27840593
2022-W22,P00166,Engine,0,0,0.27578345
2022-W22,P00105,Structure,0,0,0.88682115
2022-W22,P00300,Fasteners,0,0,0.0046049124
2022-W22,P00280,Cabin,0,0,2.0081288e-06
2022-W22,P00202,Engine,0,0,0.0023665922
2022-W22,P00161,Engine,0,0,0.1465273
2022-W22,P00230,Avionics,0,0,0.0010451424
2022-W22,P00297,LandingGear,0,0,0.00041702326
2022-W22,P00267,Cabin,0,0,8.662239e-05
2022-W22,P00082,Electrical,0,1,0.5716398
2022-W22,P00295,Structure,0,0,0.0018398917
2022-W22,P00009,Structure,1,1,0.9644127
2022-W22,P00046,Avionics,0,0,1.2217375e-05
2022-W22,P00233,Cabin,0,0,2.657223e-06
2022-W22,P00255,Fasteners,0,0,0.74468523
2022-W22,P00066,Fasteners,0,0,0.055427358
2022-W22,P00299,Fasteners,0,0,0.00030660795
2022-W22,P00058,Hydraulics,0,0,0.04687256
2022-W22,P00148,Fasteners,0,0,0.3882466
2022-W22,P00122,Fasteners,0,0,0.0278563
2022-W22,P00271,Cabin,0,0,7.906442e-05
2022-W22,P00023,Structure,0,0,0.35304144
2022-W22,P00098,Electrical,0,0,0.09086294
2022-W22,P00029,Structure,0,0,0.30452794
2022-W22,P00200,Hydraulics,0,0,0.21508682
2022-W22,P00286,Electrical,0,0,0.038508806
2022-W22,P00013,Avionics,0,0,0.84033364
2022-W22,P00067,LandingGear,0,0,0.046719596
2022-W22,P00165,Electrical,1,0,0.9242955
2022-W22,P00219,Avionics,0,0,8.810909e-06
2022-W22,P00149,Fasteners,0,0,0.042556986
2022-W22,P00293,Hydraulics,0,0,0.02810353
2022-W22,P00126,Electrical,0,0,0.035700474
2022-W22,P00018,Cabin,0,0,3.1703927e-05
2022-W22,P00245,LandingGear,0,0,0.0009144621
2022-W22,P00211,Fasteners,0,1,0.55572766
2022-W22,P00037,Electrical,0,0,0.016513666
2022-W22,P00175,Cabin,0,0,1.8696981e-05
2022-W22,P00256,Fasteners,0,0,2.5511263e-06
2022-W22,P00125,Avionics,0,0,0.004458288
2022-W22,P00290,LandingGear,0,0,0.00033112863
2022-W22,P00244,Hydraulics,0,0,0.112505645
2022-W22,P00099,Engine,0,0,0.09231118
2022-W22,P00147,Hydraulics,0,0,0.00028693068
2022-W22,P00188,Fasteners,0,0,0.2738124
2022-W22,P00036,Structure,0,0,0.0029985341
2022-W22,P00281,Fasteners,0,0,9.9039235e-06
2022-W22,P00176,Fasteners,0,0,9.438586e-06
2022-W22,P00079,Electrical,1,0,0.9088667
2022-W22,P00199,Cabin,0,0,1.2303066e-05
2022-W22,P00124,Electrical,0,0,0.8437965
2022-W22,P00123,Cabin,0,0,0.00016291914
2022-W22,P00212,Fasteners,0,0,3.493479e-05
2022-W22,P00218,Cabin,0,0,1.0946867e-05
2022-W22,P00276,Engine,0,0,0.43129322
2022-W22,P00006,Cabin,0,0,2.9904237e-05
2022-W22,P00080,Cabin,0,0,2.2972374e-05
2022-W22,P00078,Electrical,0,1,0.86875683
2022-W22,P00189,Fasteners,0,0,5.064298e-05
2022-W22,P00047,Avionics,0,0,0.057679534
2022-W22,P00100,Avionics,0,0,0.00020798738
2022-W22,P00243,LandingGear,1,0,0.86417484
2022-W22,P00146,Electrical,1,1,0.95950603
2022-W22,P00224,Fasteners,0,0,0.5270505
2022-W22,P00232,Engine,0,0,0.0019597774
2022-W22,P00005,Cabin,0,0,1.8642215e-05
2022-W22,P00057,Avionics,0,0,2.8749625e-06
2022-W22,P00164,Engine,0,0,5.6288038e-05
2022-W22,P00002,Cabin,0,0,0.00020364104
2022-W22,P00151,Hydraulics,0,0,0.00018680678
2022-W22,P00101,Cabin,0,0,3.3494487e-06
2022-W22,P00081,Electrical,0,0,0.8484552
2022-W22,P00178,Fasteners,0,0,0.00010585983
2022-W22,P00028,Engine,0,0,0.24097008
2022-W22,P00226,Hydraulics,0,0,0.003915428
2022-W22,P00282,Electrical,0,0,0.33943614
2022-W22,P00225,LandingGear,0,0,0.2407254
2022-W22,P00001,Electrical,0,0,0.6369628
2022-W22,P00150,Fasteners,0,0,0.21822438
2022-W22,P00246,LandingGear,0,0,0.0025850614
2022-W22,P00174,Hydraulics,0,0,0.755557
2022-W22,P00234,Electrical,0,0,0.3562928
2022-W22,P00186,Fasteners,0,0,5.578174e-05
2022-W22,P00065,Fasteners,0,0,0.0020388288
2022-W22,P00190,Structure,0,0,0.33147442
2022-W22,P00012,Engine,0,0,0.100426696
2022-W22,P00059,Cabin,0,0,7.417492e-05
2022-W22,P00119,Electrical,0,0,0.111357234
2022-W22,P00076,Structure,0,0,0.0026112092
2022-W22,P00201,Cabin,0,0,2.0556425e-05
2022-W22,P00277,Electrical,0,0,9.535252e-05
2022-W22,P00095,Engine,0,0,0.0003532311
2022-W22,P00083,Fasteners,0,0,0.0011840753
2022-W22,P00103,Fasteners,0,0,4.0469688e-05
2022-W22,P00241,Engine,0,0,0.4740719
2022-W22,P00223,Avionics,0,0,0.00039018854
2022-W22,P00038,Fasteners,0,0,0.71822786
2022-W22,P00296,Fasteners,0,1,0.6302318
2022-W22,P00128,Fasteners,0,0,4.2340664e-05
2022-W22,P00287,Cabin,0,0,5.6622743e-05
2022-W22,P00162,LandingGear,0,0,0.0068889856
2022-W22,P00144,Fasteners,0,0,0.007418022
2022-W22,P00121,Avionics,0,1,0.7752578
2022-W22,P00206,Fasteners,0,0,0.013809721
2022-W22,P00004,Electrical,0,0,0.49763948
2022-W22,P00242,Electrical,0,0,0.7088871
2022-W22,P00272,Avionics,0,0,2.0395875e-05
2022-W22,P00266,Fasteners,0,0,0.10150165
2022-W22,P00102,Electrical,0,0,0.51883763
2022-W22,P00177,Avionics,0,0,0.55344677
2022-W22,P00024,Fasteners,0,0,0.02432312
2022-W22,P00035,Hydraulics,0,0,0.012926105
2022-W22,P00163,Avionics,0,0,7.0469387e-06
2022-W22,P00017,Cabin,0,0,0.05827614
2022-W22,P00145,Hydraulics,0,0,0.029860264
2022-W22,P00048,Fasteners,0,0,0.000107282634
2022-W22,P00264,Structure,0,0,3.2965723e-05
2022-W22,P00127,Structure,0,0,1.4019666e-05
2022-W22,P00254,Hydraulics,0,0,0.077901155
2022-W22,P00198,LandingGear,0,0,0.0010572376
2022-W22,P00257,Cabin,0,0,9.657461e-05
2022-W22,P00187,Structure,0,0,0.041917767
2022-W22,P00231,Cabin,0,0,9.5971176e-05
2022-W22,P00056,Cabin,0,0,0.00029306812
2022-W22,P00096,Engine,0,0,0.0051533417
2022-W22,P00120,Fasteners,0,0,1.0033242e-05
2022-W22,P00045,Fasteners,0,0,0.2450579
2022-W22,P00207,Fasteners,0,0,0.76181674
2022-W22,P00077,Fasteners,0,0,0.007940198
2022-W22,P00097,Hydraulics,0,0,0.0104788765
2022-W22,P00043,Electrical,0,0,0.8677716
2022-W22,P00265,Hydraulics,0,0,0.10299943
2022-W22,P00208,Hydraulics,0,0,0.021290079
2022-W22,P00274,Avionics,0,0,0.0007722442
2022-W22,P00196,Electrical,0,0,0.0011794178
2022-W22,P00171,Structure,0,0,5.35221e-05
2022-W22,P00086,Cabin,0,0,0.00032938027
2022-W22,P00214,Fasteners,0,0,0.082705446
2022-W22,P00195,LandingGear,0,0,0.4702137
2022-W22,P00239,Structure,0,0,2.5077621e-05
2022-W22,P00008,Avionics,0,0,7.5508688e-06
2022-W22,P00157,LandingGear,0,0,0.8197485
2022-W22,P00154,Avionics,0,0,0.0028216292
2022-W22,P00054,Fasteners,0,0,6.9295405e-05
2022-W22,P00238,Cabin,0,0,2.4729603e-05
2022-W22,P00137,Fasteners,0,0,2.0629361e-06
2022-W22,P00136,LandingGear,0,0,0.02285685
2022-W22,P00052,Electrical,0,0,0.16668053
2022-W22,P00251,Hydraulics,0,0,0.013939657
2022-W22,P00062,Electrical,0,0,0.6920915
2022-W22,P00091,Electrical,0,0,2.7445978e-05
2022-W22,P00268,Cabin,0,0,1.4308806e-05
2022-W22,P00114,LandingGear,0,0,0.09952246
2022-W22,P00107,Engine,0,0,0.056328956
2022-W22,P00204,Fasteners,0,0,0.0078479545
2022-W22,P00020,Hydraulics,0,0,0.049039457
2022-W22,P00288,Electrical,0,0,0.78535736
2022-W22,P00115,Cabin,0,0,3.0408448e-05
2022-W22,P00294,Cabin,0,0,1.6208527e-05
2022-W22,P00089,Cabin,0,0,0.00021513415
2022-W22,P00088,Structure,0,0,0.011798351
2022-W22,P00011,Fasteners,0,0,0.0004883489
2022-W22,P00182,Engine,0,0,3.2680444e-05
2022-W22,P00071,Avionics,0,0,0.014872232
2022-W22,P00061,Structure,0,0,0.00015777304
2022-W22,P00203,Fasteners,0,0,1.859933e-06
2022-W22,P00109,Engine,0,0,0.004060984
2022-W22,P00135,Electrical,0,0,0.42558566
2022-W22,P00236,Hydraulics,0,0,0.33896372
2022-W22,P00133,Electrical,0,0,0.045076907
2022-W22,P00010,Electrical,0,0,0.028554492
2022-W22,P00138,LandingGear,0,0,0.012564174
2022-W22,P00053,Engine,0,0,0.00039570231
2022-W22,P00003,Avionics,0,0,4.3850676e-05
2022-W22,P00194,Structure,0,0,5.4325308e-05
2022-W22,P00027,Avionics,0,0,0.0002628749
2022-W22,P00156,Cabin,0,0,3.530241e-05
2022-W22,P00193,Electrical,0,0,0.7526302
2022-W22,P00073,Avionics,0,0,0.37886193
2022-W22,P00031,Engine,0,0,0.0006195377
2022-W22,P00139,Structure,0,0,0.028930554
2022-W22,P00021,Hydraulics,0,0,0.18421665
2022-W22,P00183,Avionics,0,0,0.0068503083
2022-W22,P00063,Avionics,0,0,0.0028033094
2022-W22,P00155,Avionics,0,0,0.0008539854
2022-W22,P00070,Electrical,0,0,0.0023343384
2022-W22,P00140,Structure,0,0,0.016698854
2022-W22,P00051,LandingGear,0,0,0.17664629
2022-W22,P00209,Avionics,0,0,0.00012612724
2022-W22,P00184,Avionics,0,0,0.00057142053
2022-W22,P00172,Engine,0,0,0.0022816695
2022-W22,P00222,Fasteners,0,0,5.0254203e-06
2022-W22,P00032,Electrical,0,0,0.729384
2022-W22,P00279,Fasteners,0,0,0.376427
2022-W22,P00112,Hydraulics,0,0,0.000105171115
2022-W22,P00026,Fasteners,0,0,0.0061508846
2022-W22,P00087,Fasteners,1,1,0.92126256
2022-W22,P00205,LandingGear,0,0,0.06064407
2022-W22,P00159,Structure,0,0,0.02434101
2022-W22,P00249,Hydraulics,0,0,0.40510824
2022-W22,P00220,Electrical,0,0,0.022209274
2022-W22,P00170,Structure,0,0,0.06267758
2022-W22,P00069,Avionics,0,0,0.075078614
2022-W22,P00015,Engine,0,0,0.5847314
2022-W22,P00040,Structure,0,0,5.3670727e-05
2022-W22,P00072,Fasteners,0,0,4.134839e-06
2022-W22,P00090,Avionics,0,0,0.007273367
2022-W22,P00221,Electrical,0,0,0.50050896
2022-W22,P00283,LandingGear,1,0,0.9364721
2022-W22,P00273,Fasteners,0,0,0.52105045
2022-W22,P00227,LandingGear,0,0,0.5651969
2022-W22,P00278,Fasteners,0,0,0.22812769
2022-W22,P00216,Avionics,0,0,0.12686965
2022-W22,P00250,Structure,0,0,0.2965463
2022-W22,P00284,Fasteners,0,0,0.0035236795
2022-W22,P00092,Avionics,0,0,0.00014972215
2022-W22,P00108,Cabin,0,0,0.00019642504
2022-W22,P00260,Hydraulics,0,0,0.00026288393
2022-W22,P00169,Structure,0,0,0.002709272
2022-W22,P00291,Hydraulics,0,0,0.00025425214
2022-W22,P00270,Electrical,0,0,0.00010268953
2022-W22,P00269,Avionics,0,0,0.000104087
2022-W22,P00237,Structure,0,0,0.09784909
2022-W22,P00134,Hydraulics,0,0,0.26814556
2022-W22,P00158,Structure,0,0,1.1457114e-05
2022-W22,P00261,Electrical,0,0,0.38228172
2022-W22,P00110,Fasteners,0,0,0.011070228
2022-W22,P00262,Structure,0,0,0.0128405895
2022-W22,P00041,Fasteners,0,0,0.5408796
2022-W22,P00289,Structure,0,0,0.008391948
2022-W22,P00181,Structure,0,0,0.000548776
2022-W22,P00228,Fasteners,0,0,0.020865649
2022-W22,P00168,Engine,0,0,0.4221555
2022-W22,P00113,Engine,0,0,0.0689086
2022-W22,P00111,Cabin,0,0,2.955512e-05
2022-W22,P00033,Hydraulics,0,0,1.4439566e-05
2022-W22,P00141,LandingGear,0,0,0.00010728418
2022-W22,P00042,Fasteners,0,0,3.9955143e-05
2022-W22,P00248,Avionics,0,0,0.002650754
2022-W22,P00185,Hydraulics,0,1,0.8481338
2022-W22,P00192,Structure,0,0,0.28245497
2022-W22,P00215,Fasteners,0,0,6.3763478e-06
2022-W23,P00249,Hydraulics,0,0,0.35571077
2022-W23,P00035,Hydraulics,0,0,0.18748412
2022-W23,P00108,Cabin,0,0,0.00054733944
2022-W23,P00177,Avionics,0,0,0.5000406
2022-W23,P00001,Electrical,0,0,0.6188764
2022-W23,P00011,Fasteners,0,0,0.0018721136
2022-W23,P00031,Engine,0,0,0.000118385404
2022-W23,P00272,Avionics,0,0,2.235475e-05
2022-W23,P00024,Fasteners,0,0,0.2591061
2022-W23,P00289,Structure,0,0,0.040110383
2022-W23,P00138,LandingGear,1,1,0.95426375
2022-W23,P00231,Cabin,0,0,2.5972806e-05
2022-W23,P00082,Electrical,0,0,0.04394062
2022-W23,P00282,Electrical,0,0,0.78150797
2022-W23,P00242,Electrical,0,1,0.84818625
2022-W23,P00087,Fasteners,0,0,0.7712526
2022-W23,P00225,LandingGear,0,0,0.66656107
2022-W23,P00168,Engine,0,0,0.44360277
2022-W23,P00266,Fasteners,0,0,0.020099375
2022-W23,P00178,Fasteners,0,0,0.0002698499
2022-W23,P00287,Cabin,0,0,0.00010797674
2022-W23,P00209,Avionics,0,0,0.00032437494
2022-W23,P00198,LandingGear,0,0,0.031438507
2022-W23,P00238,Cabin,0,0,5.0111652e-05
2022-W23,P00040,Structure,0,0,7.234561e-06
2022-W23,P00113,Engine,0,0,0.06566174
2022-W23,P00257,Cabin,0,0,1.1319836e-05
2022-W23,P00207,Fasteners,0,0,0.7228772
2022-W23,P00144,Fasteners,0,0,0.021095755
2022-W23,P00187,Structure,0,0,0.03912575
2022-W23,P00294,Cabin,0,0,4.0936216e-06
2022-W23,P00056,Cabin,0,0,0.00043733566
2022-W23,P00045,Fasteners,0,0,0.17494501
2022-W23,P00120,Fasteners,0,0,4.4073207e-05
2022-W23,P00096,Engine,0,0,0.0042256666
2022-W23,P00077,Fasteners,0,0,0.00049914664
2022-W23,P00135,Electrical,0,0,0.3979259
2022-W23,P00004,Electrical,0,0,0.61222255
2022-W23,P00254,Hydraulics,0,0,0.2445383
2022-W23,P00102,Electrical,0,0,0.781217
2022-W23,P00063,Avionics,0,0,0.0061893933
2022-W23,P00190,Structure,0,0,0.59409153
2022-W23,P00017,Cabin,0,0,0.0035220594
2022-W23,P00251,Hydraulics,0,0,0.0017912101
2022-W23,P00145,Hydraulics,0,0,0.043757435
2022-W23,P00028,Engine,0,0,0.6488986
2022-W23,P00032,Electrical,0,1,0.7988823
2022-W23,P00279,Fasteners,0,0,0.11856816
2022-W23,P00048,Fasteners,0,0,0.00057082524
2022-W23,P00090,Avionics,0,0,0.08877438
2022-W23,P00264,Structure,0,0,0.00010506296
2022-W23,P00008,Avionics,0,0,1.8682544e-05
2022-W23,P00127,Structure,0,0,0.00043757813
2022-W23,P00162,LandingGear,0,0,0.031050423
2022-W23,P00299,Fasteners,0,0,0.001875515
2022-W23,P00274,Avionics,0,0,0.0018303527
2022-W23,P00043,Electrical,1,0,0.9294871
2022-W23,P00121,Avionics,0,0,0.03152755
2022-W23,P00080,Cabin,0,0,0.0018614482
2022-W23,P00078,Electrical,0,0,0.7016788
2022-W23,P00250,Structure,0,0,0.22365263
2022-W23,P00189,Fasteners,0,0,0.00014987828
2022-W23,P00047,Avionics,0,0,0.06810658
2022-W23,P00015,Engine,0,0,0.4247367
2022-W23,P00100,Avionics,0,0,0.00022040619
2022-W23,P00243,LandingGear,1,0,0.9082328
2022-W23,P00146,Electrical,1,1,0.928976
2022-W23,P00237,Structure,0,1,0.73441994
2022-W23,P00110,Fasteners,0,0,0.28089383
2022-W23,P00232,Engine,0,0,0.020591315
2022-W23,P00224,Fasteners,0,0,0.026733007
2022-W23,P00158,Structure,0,0,5.365481e-05
2022-W23,P00005,Cabin,0,0,0.00010113852
2022-W23,P00057,Avionics,0,0,0.0009955192
2022-W23,P00204,Fasteners,0,0,0.019540126
2022-W23,P00290,LandingGear,0,0,0.003130659
2022-W23,P00088,Structure,0,0,0.0095371315
2022-W23,P00164,Engine,0,0,2.2591912e-05
2022-W23,P00089,Cabin,0,0,9.241567e-05
2022-W23,P00284,Fasteners,0,0,0.00010911041
2022-W23,P00020,Hydraulics,0,0,0.1383924
2022-W23,P00006,Cabin,0,0,0.00018342481
2022-W23,P00276,Engine,0,0,0.30437586
2022-W23,P00265,Hydraulics,0,0,0.06136406
2022-W23,P00244,Hydraulics,0,0,0.3139807
2022-W23,P00261,Electrical,0,0,0.4455228
2022-W23,P00099,Engine,0,0,0.17489776
2022-W23,P00147,Hydraulics,0,0,7.601544e-05
2022-W23,P00215,Fasteners,0,0,2.9397032e-05
2022-W23,P00188,Fasteners,0,0,0.07674862
2022-W23,P00036,Structure,0,0,0.0019039296
2022-W23,P00170,Structure,0,0,0.022555834
2022-W23,P00281,Fasteners,0,0,1.4292168e-05
2022-W23,P00227,LandingGear,0,0,0.008466225
2022-W23,P00176,Fasteners,0,0,0.00014052661
2022-W23,P00079,Electrical,1,1,0.93729246
2022-W23,P00199,Cabin,0,0,5.0652878e-05
2022-W23,P00111,Cabin,0,0,0.00045735907
2022-W23,P00123,Cabin,0,0,8.4949206e-05
2022-W23,P00269,Avionics,0,0,0.00094744435
2022-W23,P00124,Electrical,1,1,0.96050686
2022-W23,P00041,Fasteners,0,0,0.76901025
2022-W23,P00212,Fasteners,0,0,0.00049131
2022-W23,P00218,Cabin,0,0,0.00056594145
2022-W23,P00169,Structure,0,0,0.0004503394
2022-W23,P00256,Fasteners,0,0,3.8299393e-05
2022-W23,P00029,Structure,0,0,0.63794374
2022-W23,P00009,Structure,0,1,0.8466793
2022-W23,P00112,Hydraulics,0,0,0.00026943188
2022-W23,P00165,Electrical,1,1,0.94186217
2022-W23,P00208,Hydraulics,0,0,0.4016933
2022-W23,P00219,Avionics,0,0,1.3147755e-05
2022-W23,P00070,Electrical,0,0,0.07729709
2022-W23,P00293,Hydraulics,0,0,0.013087298
2022-W23,P00149,Fasteners,0,0,0.044882987
2022-W23,P00126,Electrical,0,0,0.0067877327
2022-W23,P00194,Structure,0,0,0.0019055215
2022-W23,P00156,Cabin,0,0,0.00017648478
2022-W23,P00245,LandingGear,0,0,0.0152129475
2022-W23,P00018,Cabin,0,0,0.00031155482
2022-W23,P00211,Fasteners,0,0,0.21601076
2022-W23,P00037,Electrical,0,0,0.3193917
2022-W23,P00002,Cabin,0,0,3.1510113e-05
2022-W23,P00053,Engine,0,0,0.0066801254
2022-W23,P00206,Fasteners,0,0,0.5389192
2022-W23,P00101,Cabin,0,0,7.5793156e-05
2022-W23,P00097,Hydraulics,0,0,0.0078608
2022-W23,P00109,Engine,0,0,0.0074317455
2022-W23,P00081,Electrical,0,0,0.692562
2022-W23,P00067,LandingGear,0,0,0.21698709
2022-W23,P00222,Fasteners,0,0,2.2369082e-05
2022-W23,P00200,Hydraulics,0,0,0.5289847
2022-W23,P00233,Cabin,0,0,2.1630873e-05
2022-W23,P00255,Fasteners,0,0,0.6448504
2022-W23,P00046,Avionics,0,0,2.2773595e-05
2022-W23,P00062,Electrical,1,1,0.93304443
2022-W23,P00052,Electrical,0,0,0.21760666
2022-W23,P00066,Fasteners,0,1,0.7603172
2022-W23,P00136,LandingGear,0,0,0.1749364
2022-W23,P00137,Fasteners,0,0,0.00012734054
2022-W23,P00058,Hydraulics,0,0,0.060158618
2022-W23,P00157,LandingGear,0,0,0.70861745
2022-W23,P00122,Fasteners,0,0,0.14982605
2022-W23,P00183,Avionics,0,0,0.01443196
2022-W23,P00148,Fasteners,0,0,0.8123592
2022-W23,P00125,Avionics,0,0,0.0025981462
2022-W23,P00271,Cabin,0,0,1.4445448e-05
2022-W23,P00023,Structure,0,0,0.43652272
2022-W23,P00195,LandingGear,0,0,0.70771724
2022-W23,P00182,Engine,0,0,9.3701834e-05
2022-W23,P00098,Electrical,0,0,0.01924592
2022-W23,P00286,Electrical,0,1,0.66323686
2022-W23,P00071,Avionics,0,0,0.108500585
2022-W23,P00026,Fasteners,0,0,0.012376019
2022-W23,P00013,Avionics,0,0,0.70647985
2022-W23,P00175,Cabin,0,0,7.729773e-05
2022-W23,P00163,Avionics,0,0,1.8745168e-05
2022-W23,P00221,Electrical,0,0,0.8136232
2022-W23,P00094,LandingGear,0,0,0.13178009
2022-W23,P00034,Fasteners,0,0,0.00069445407
2022-W23,P00133,Electrical,0,0,0.12176411
2022-W23,P00161,Engine,0,0,0.21930084
2022-W23,P00044,Hydraulics,0,0,0.5800859
2022-W23,P00007,Fasteners,0,0,0.0006713706
2022-W23,P00003,Avionics,0,0,3.168283e-05
2022-W23,P00166,Engine,0,0,0.7349191
2022-W23,P00141,LandingGear,0,0,0.0022865215
2022-W23,P00027,Avionics,0,0,0.00022555029
2022-W23,P00064,Structure,0,0,0.23378359
2022-W23,P00230,Avionics,0,0,0.004806946
2022-W23,P00153,Fasteners,0,0,3.0131645e-05
2022-W23,P00073,Avionics,0,0,0.28309754
2022-W23,P00275,Engine,0,0,0.22257113
2022-W23,P00205,LandingGear,0,0,0.074468255
2022-W23,P00197,Electrical,0,1,0.8651134
2022-W23,P00131,Engine,0,0,0.21780677
2022-W23,P00019,Fasteners,0,0,0.061708644
2022-W23,P00022,Hydraulics,0,0,0.03591584
2022-W23,P00159,Structure,0,0,0.00061218604
2022-W23,P00263,Structure,0,0,0.004872113
2022-W23,P00248,Avionics,0,0,0.0049527283
2022-W23,P00155,Avionics,0,0,0.001974009
2022-W23,P00129,Hydraulics,0,0,4.7291793e-05
2022-W23,P00193,Electrical,0,0,0.31055045
2022-W23,P00104,Engine,0,0,0.36843607
2022-W23,P00093,Engine,0,0,0.7123443
2022-W23,P00107,Engine,0,0,0.40261927
2022-W23,P00068,LandingGear,0,0,0.77772135
2022-W23,P00202,Engine,0,0,0.004286248
2022-W23,P00262,Structure,0,0,0.047192756
2022-W23,P00143,Avionics,0,0,0.025487179
2022-W23,P00069,Avionics,0,0,0.12860265
2022-W23,P00236,Hydraulics,0,0,0.52484846
2022-W23,P00010,Electrical,0,0,0.06783973
2022-W23,P00118,Engine,0,0,0.19590183
2022-W23,P00258,LandingGear,0,0,0.767849
2022-W23,P00021,Hydraulics,0,0,0.11055491
2022-W23,P00051,LandingGear,0,0,0.27201027
2022-W23,P00114,LandingGear,0,0,0.37886244
2022-W23,P00030,Hydraulics,0,0,0.00025083162
2022-W23,P00074,Electrical,1,0,0.92348224
2022-W23,P00055,Structure,0,0,0.5368907
2022-W23,P00196,Electrical,0,0,0.029772252
2022-W23,P00288,Electrical,0,0,0.8807104
2022-W23,P00267,Cabin,0,0,4.065889e-05
2022-W23,P00297,LandingGear,0,0,8.647482e-05
2022-W23,P00210,Engine,0,0,0.24093719
2022-W23,P00115,Cabin,0,0,0.00014158594
2022-W23,P00239,Structure,0,0,6.3167005e-05
2022-W23,P00167,Avionics,0,0,0.00015566083
2022-W23,P00075,Engine,0,0,0.3945408
2022-W23,P00054,Fasteners,0,0,0.00019538759
2022-W23,P00213,Avionics,0,0,0.35843188
2022-W23,P00117,Engine,0,0,0.42509988
2022-W23,P00240,Electrical,0,0,0.00046938597
2022-W23,P00091,Electrical,0,0,0.00039992481
2022-W23,P00154,Avionics,0,0,0.0033030314
2022-W23,P00214,Fasteners,0,0,0.36579418
2022-W23,P00247,Electrical,0,0,0.22696546
2022-W23,P00060,Cabin,0,0,0.00035929983
2022-W23,P00025,Structure,0,0,0.008128952
2022-W23,P00179,Electrical,1,1,0.9819712
2022-W23,P00283,LandingGear,0,0,0.80562055
2022-W23,P00160,Hydraulics,0,0,0.7639023
2022-W23,P00150,Fasteners,0,0,0.11886847
2022-W23,P00140,Structure,0,0,0.05231066
2022-W23,P00292,Engine,0,0,0.09913737
2022-W23,P00142,LandingGear,0,0,0.5966162
2022-W23,P00172,Engine,0,0,0.02999906
2022-W23,P00184,Avionics,0,0,0.00012240524
2022-W23,P00192,Structure,0,0,0.28552067
2022-W23,P00285,Fasteners,0,0,0.0019717952
2022-W23,P00084,Avionics,0,0,2.7010148e-05
2022-W23,P00152,Electrical,0,0,0.03774862
2022-W23,P00300,Fasteners,0,0,0.048899256
2022-W23,P00061,Structure,0,0,0.0002698962
