url,source,publish_date_parsed,title,cleaned_content,label,label_notes,label_status,disruption_type
https://www.supplychainbrain.com/articles/20812-highjump-enhances-edi-integration-for-sap-business-one-users,supplychainbrain.com,2015-02-06,HighJump Enhances EDI Integration for SAP Business One Users,"TrueCommerce, an SAP partner, is offering EDI integration for SAP Business One customers. According to the vendor, it helps users to speed up order processing and fulfillment, with improved accuracy and efficiency. The newly designed integration draws on the native SAP Business One Data Interface API. It ensures that all SAP business rules are enforced. The capability includes options such as auto-pack, purchase-order acknowledgment, consolidated advance shipping notice, GS1-128/UCC-128 labeling, and draft invoice and consolidated invoice support. Users can automate and schedule such tasks as sending, receiving, importing and exporting EDI transactions with TrueCommerce Scheduler. An upcoming release will provide support for warehouse transactions, HighJump said.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,GENERAL_DISRUPTION
https://joc.com/article/as-ocean-business-grows-ch-robinson-charts-new-trade-lanes-5230645,joc.com,2015-02-06,"As ocean business grows, C.H. Robinson charts new trade lanes","C.H. Robinson Worldwide, the largest U.S. truck broker, is finding its sea legs. The logistics operator says it wants to expand its ocean forwarding business to new markets. “We do feel like there is great opportunity for us to continue to expand globally and to really focus on some significant trade lanes,” CEO John Wiehoff told analysts Feb. 4. Historically, C.H. Robinson’s ocean business has focused on Asia to U.S. trade, he said. “Asia to Europe is a core corridor or trade lanes where we think we can have some meaningful growth this year,” Wiehoff said in a conference call transcribed by Seeking Alpha. Historically, C.H. Robinson’s ocean business has focused on Asia to U.S. trade, he said. “There is great opportunity to grow in that lane, but in addition focus more on Asia to Europe and North America to Europe,” he said. “We think there might be some opportunities to look at some of the trade lanes where there would be more export activity out of Europe.” In addition, “there are air opportunities in a number of lanes that we can grow in.” Two years after the acquisition of ocean and air freight forwarder Phoenix International, C.H. Robinson’s ocean forwarding revenue surged in the second half of 2014, climbing 15.5 percent year-over-year in the third quarter and 22.8 percent in the fourth quarter. Those gains in revenue defied tough year-over-year comparisons with last quarters of 2013, when C.H. Robinson was enjoying the full revenue benefit of the Phoenix acquisition. The company’s ocean forwarding revenue rose 121 percent in 2013 to $187.7 million. In 2014, the fourth-largest global logistics operator increased ocean forwarding revenue another 11.1 percent to $208.4 million, C.H. Robinson said Feb. 4. That’s 11 percent of the $13.4 billion company’s net transportation revenue, up from 5.6 percent in 2012. Growth on the ocean side of C.H. Robinson’s global forwarding business outpaced air freight revenue, which increased 7.9 percent to $19.4 million in the fourth quarter. Customs brokerage revenue increased 16.8 percent year-over-year in the quarter to $10.8 million. C.H. Robinson attributed its second-half surge in ocean freight forwarding to higher container volumes and pricing, which in turn drove up fourth-quarter net revenue margin. The surge also followed the completion of the integration of Phoenix into C.H. Robinson. The former Phoenix and C.H. Robinson global forwarding teams aggressively cross-sold services in 2014, their second year of integration. “I feel really good about the first two years of integration and our success in growing our global forwarding business,” Wiehoff said. Further work needs to be done to integrate technology and improve business processes to optimize forwarding for shippers, he said. “The more effective we can be at consolidating (ocean) freight and routing things properly, there will be more margin opportunity.”",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/20820-why-you-should-be-planning-for-the-2015-holiday-season-now,supplychainbrain.com,2015-02-09,Why You Should be Planning For the 2015 Holiday Season Now,"It’s no surprise that consumers are conducting their holiday shopping online just as much, if not more, than in store - but they’re also starting earlier. In fact, e-commerce on the weekend leading up to Cyber Monday was up 17 percent this past year, compared with the same weekend in 2013, according to IBM. Having already done their research, consumers know what they want and where to find the best deal. With consumers procrastinating less, companies that want their products wrapped and ready for the holidays need to start earlier as well – even as early as 12 months ahead of time. In actuality, in a well-performing supply chain, when the consumer clicks buy, the product is already nearing the end of its journey. To do this successfully and not return an “out-of-stock” message to consumer searches, a visible supply chain is necessary. Let’s explore what the best practices of a supply chain should be and how striving to replicate these practices can help ensure your product will be ready in time for December. • Six to twelve months in advance: The company has considered volume forecast and is exploring market demand. They’re determining capacity at factories and working with vendors of long-lead-time materials to decide if they have product ready and can commit to the timeline. Certain products are more complex than others, such as electronic products. Products’ intricate parts and multiple origins can cause supply chain issues if not properly monitored. An extra time buffer is needed for advanced planning and scheduling. Although the product team might know what they want to do – such as build 100,000 cameras – advanced planning tools help determine when and how many products must be assembled, how many and what kind of materials need to be ordered, what colors customers might demand and which countries to supply. The more detail that can be added to the forecasting plan, the more success the product team will see leading up to the execution date. A lesson to be learned here is to not fully assemble your products 12 months out. This is a pattern that the industry needs to break. It’s too dangerous to commit to resources that far in advance; product surplus and revenue loss can become serious concerns. The key is finding the sweet spot – not too far in advance and not too late. Instead, this switch to “just in time” production schedules enables product teams to fluidly adapt to market fluctuations, recall orders and make upgrades as needed to existing products to help shorten production lead times. • Three to six months before the consumer clicks 'buy': Timing is crucial to ensure the capacity needed will be accurately reflected when consumers begin to select their purchases. During this time, the more granular details should be worked out, such as desired product specifications, including screen size and if there will be touch screen capabilities. These details must be ironed out with suppliers to ensure materials and manufacturing assets will be available in time. • One to three months before the holiday rush: Products make their way to the warehouse where short-lead-time materials and region-specific items are purchased, while appropriate languages are added to the product – all based on forecasting and insight into regional demand. In addition, as early as possible, companies should work with their shipping partners to book available services and avoid last-minute budget-killers like having to airship product versus shipping by sea. • Two to four weeks out: The product is assembled and ready for distribution. Access to real-time calculations can determine whether a product is available or faces severe delay, ultimately resulting in revenue loss. In this phase, sales teams must provide feedback about demand and warehousing solution providers must provide insights into capacity. Continuous feedback between all parties can help ensure the proper availability of the end product. • Purchase Time: Ideally, by the time a customer puts a product in their online cart, inventory is already checked so that customer satisfaction ratings are not jeopardized if that product is, in fact, unavailable. Today’s customers are more educated when making purchases and are willing to bring their loyalty elsewhere if what they want is unavailable on your site, handing your profit over to your competitors. During the holidays, another important part of the process is personalization. This must be done quickly, efficiently and effectively to ensure customer satisfaction. Once the purchase is made, if customization is requested, the unique attribute can be added, such as a name or engraving – and then the piece is moved to shipping. A key aspect to a visible supply chain during this last mile of the product’s journey is ensuring that customers receive real-time updates based on their preferences. When all is said and done, even with a bullet-proof plan, catastrophe can still occur. Disasters like factory and port strikes, lost containers or natural disasters can derail even the most fluid supply chain. The key is immediately mobilizing and enacting your disaster recovery plan, one that can prevent products from being stuck at port. By keeping your disaster recovery plans up to date, you can be adaptable – having the ability to move product from one place to another if needed, avoiding loss of revenue. Though many of us may wish the hectic holiday season would stay behind us, the fact is that in order to foster a resilient and visible supply chain for the next holiday season, you must start preparing immediately. Communication, early preparedness and a stable supply chain partner can ensure products arrive in time for the 2015 holidays, while keeping your business profitable.",1,Q2=N: forecast/warning (n_forecast=4),ai_rule_based_v3,PORT_CONGESTION
https://www.supplychainbrain.com/articles/20817-material-handling-equipment-orders-expected-to-grow-9-percent-this-year-7-percent-in-2016,supplychainbrain.com,2015-02-09,"Material Handling Equipment Orders Expected to Grow 9 Percent This Year, 7 Percent in 2016","We expect economic fundamentals to favorably support material handling equipment manufacturing expansion through 2015 and 2016,” says Hal Vandiver, MHI executive consultant. In addition, material handling equipment shipments grew 4.5 percent in 2014 and are forecasted to grow 11 percent in 2015 and 11 percent in 2016 as backlogs are reduced. Domestic demand (shipments plus imports less exports) grew 5.4 percent in 2014 and are forecasted to grow 10 to 11 percent in 2015 and 9 percent in 2016. Import growth in 2014 was 5 percent, up a point over 2013. Export growth was flat in 2014, down from 12.4 percent in 2012. Material handling equipment manufacturing imports are forecasted to mirror domestic demand in 2015 and 2016. Exports are expected to be flat or show very modest growth in 2015 and 2016. The forecast of material handling equipment manufacturing is released each quarter by MHI and looks 12 to 18 months forward to anticipate changes in the material handling and logistics marketplace.",1,Q2=N: forecast/warning (n_forecast=2),ai_rule_based_v3,GENERAL_DISRUPTION
https://joc.com/article/dsv-looks-for-takeovers-after-failed-uti-worldwide-acquisition-talks-5231467,joc.com,2015-02-09,DSV looks for takeovers after failed UTi Worldwide acquisition talks,"DSV is back on the takeover trail two months after abandoning talks over a potential acquisition of U.S. logistics company UTi Worldwide. “We have a clear intention of further expanding our network through additional acquisitions, provided that we can find the right candidates,” said Jens Bjorn Andersen, CEO of the Danish freight forwarder and trucking company. DSV, the world’s sixth largest forwarder, stressed its determination to grow its global network as it announced a 3.4 percent decline in fourth quarter operating profit before special items to 649 Danish kroner [$98.8 million]. Revenue grew 5.8 percent from the fourth quarter of 2103 to 12.5 billion kroner on higher sea, air and road transport volumes, but the operating margin shrank to 5.2 percent from 5.7 percent, reflecting lower trucking earnings. “The air and sea division was the main contributor to the growth in earnings, whereas the road division was affected by the ever present intense competition in our industry,” Andersen said. Full-year profit edged up 2.8 percent to 2.6 billion kroner from nearly 2.7 billion kroner and revenue was 6.3 percent higher at 48.6 billion kroner against 45.7 billion kroner last time. DSV called off “certain discussions” about a potential acquisition of California-based UTi Worldwide in early December that would have been its biggest takeover since it paid 750 million euros [$848 million] for Belgium’s ABX Logistics in 2008. Growth through acquisitions, which the company has pursed since its creation by 10 Danish truckers in 1976, “will remain a top agenda item in the coming years,” Andersen said. “We are keeping an eye out for companies which can strengthen DSV’s network outside Europe in particular.” The primary acquisition targets are sea and air freight providers in order to strengthen DSV’s overall market position and increase exposure beyond Europe. The company also is eyeing bolt-on acquisitions for DSV Road, its trucking unit, and DSV Solutions, the supply chain management business. DSV said it expects to post 2015 operating profit before exceptional items of between 2.7 billion and 2.9 billion kroner.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/20829-a-new-era-in-global-supply-chain-bridging-gaps-with-advanced-technology,supplychainbrain.com,2015-02-10,A New Era in Global Supply Chain: Bridging Gaps with Advanced Technology,"OK, so trucks didn’t exist 300 million years ago, the United States wasn't a country and although some would argue differently, American isn't a language. The idea; however, is still sound: it was much easier to move goods from point A to point B. As the geography changed, civilizations developed and nations grew apart. They developed trade routes to facilitate the exchange of goods. The roads were filled with caravans and the oceans were traversed by shipping vessels. This marked perhaps the most significant development and disruption in the history of the supply chain world: the emergence of the asset-based transportation provider. Over the years, few technological advances were introduced unless hands were forced. Major advancements in the modern supply chain world (e.g., TMS platforms and API connectivity) have been catalyzed at the behest of non-asset-based freight forwarders and 3rd party logistics providers to manage the lack of sophistication among shippers. Issues arose when standards weren’t adopted. In a world where smartphones predict decisions before they’re made, why is it so difficult to find container availability around the world or demand plan for same day LTL pick-ups? Asset-based OTR, rail, ocean and air carriers have yet to adopt technology standards commensurate with the times. The supply chain landscape is fragmented and cumbersome. To compensate, third-party logistics providers and freight forwarders have developed technologies to provide greater value to the supply chain. Anyone who’s moved a pallet from a factory in a land-locked country to their warehouse across the ocean understands the complexity. It begins with the supplier in Warsaw contacting the agent or office of a freight forwarder in Poland to contract a carrier for pick-up. There’s a high likelihood this carrier does not have a software system to manage the tender, documentation, dispatch, tracking and truck routing. So instead, swarms of phone calls and emails are traded before the shipment ever leaves the dock. Next, the freight transfers to a CFS station for consolidation with several other shipments into an ocean container. At this point, things get hairy. The container moves on the rail with very little, if any, technological connectivity between the shipper, the railroad and the ocean carrier that will be receiving it. This isn’t possible since the container itself has no technological tracking mechanism. The steamship line receiving the container has online tracking, but the container isn’t scanned like a UPS or FedEx package. Instead, it’s logged by a number painted on the side of the can and written on the BOL. The limited visibility provided by the carrier at this point is virtually eliminated until it reaches the Port of Savannah in the United States. The steamship signals prior to arriving in port. This is done through limited, outdated technology. The customs broker is sent the documentation manually using a very ancient communication technique that is still heavily employed: e-mail. The port unloads the steamship and the container moves by rail to Memphis for deconsolidation and customs clearance. An LTL carrier then picks up the pallet and delivers it to the warehouse in Jonesboro. This all occurs with very little to no automated communication, document transfer or tracking. Despite this, international and domestic non-asset providers have been successful in linking together these processes and capitalizing on the opportunity. This has greatly supported their sales and operations teams to achieve massive growth. Considering smartphones have the ability to learn habits and implement adjustments to make daily routines easier, what was just described can be equated to putting this paper on a floppy disk, driving it across the country (no GPS allowed, so paper maps are necessary) and handing it to the publisher. Semi-fortunately, in the U.S., domestic trucking, airfreight and, in a very limited capacity, ocean freight industries EDI is widely accepted. EDI, however, is akin to putting this paper on a USB drive and mailing it (non-priority and without a tracking number) to the publisher. Granted, the smartphone industry has had far more investment than supply chain software and technology. The fact still remains; however, that the logistics sector has fallen behind the times. Industry veterans familiar with the domestic and international logistics arena already know that many carriers blame forwarders, 3PLs and other non-asset providers for their lower margins. They argue that aggressive negotiation tactics, online TMS platforms and aggressive sales forces devastated profit levels. The simple truth is that these tech-heavy, non-asset providers seized the opportunity to push the industry towards a logistical Pangaea while both international and domestic carriers failed to adapt to the impending change. Few providers failed to devise engagement plans specific to their asset-less counterparts to improve margin and service offering. For what it’s worth, there’s quite a few parallel themes between the international market and the U.S. domestic market. Limited ability for same-day demand planning based on ocean container capacity constraints is a challenge not unfamiliar to the domestic truckload market. Tracking ocean freight based on numbers painted on the container is really just a more permanent version of a PRO# license plate. Let’s take a moment to let this sink in because it’s important to understand that this article isn’t championing anyone. It simply states the hard and fast truth that exists in today’s transportation market: there is in fact a need for these tech-laden companies to bridge the geo-logistical divides that exist in our industry. Imagine the impact on same-day demand planning if LTL carriers adapted technology to pinpoint the exact cube/weight capacity remaining in pick-up trailers. Carriers could instantly rearrange their routes to not only optimize efficiency but also provide a better product to shippers. Nonetheless, the industry’s need for these technology-based, logistical conduits wouldn’t change because there isn’t a single asset-based provider in the entire world that can easily automate and facilitate international shipments. And someday if that provider does exist, it will be nothing more than a hybrid of what today is known as a carrier and a forwarder. An asset- and non-asset-based company combined. For the time being it needs to be understood that these technology companies playing in the logistics and transportation arena so many consider evil are very necessary. That does not make them a necessary evil because the industry needs what they bring to the table. Freight forwarders and 3PLs have become the glue that holds the pieces of the supply chain together. C.H. Robinson, Coyote Logistics and Expeditors are just a few examples of household names in the supply chain industry whose growth has been fueled by the utilization of technology to fuse the disjointed parts of the freight process. Until a complete hybrid solution exists, standards need to be established utilizing modern technology developments. It’s time to invest time and money to design connectivity where geographic restrictions call for multiple modes of transportation. Those that don’t will quickly be eclipsed by their competitors who choose to do so. There are many logistics companies that have begun to do this on behalf of their shippers to mask the disjointedness. It’s time all parties come to the table to eliminate it and build the geo-logistical Pangaea. Erik Malin is Director of Strategy and Kevin Coomes is Director of International Services at CarrierDirect.",1,"confirmed+wide, short-term, no gov order → label 1",ai_rule_based_v3,PORT_CONGESTION
https://www.supplychainbrain.com/articles/20827-growth-rates-of-past-30-years-said-not-likely-to-continue-at-european-container-ports,supplychainbrain.com,2015-02-10,Growth Rates of Past 30 Years Said Not Likely to Continue at European Container Ports,"Combined with the trend for ever-larger ships making fewer unloading stops, this makes risks highest for small- and medium-sized ports. These could be drawn into a price war in times of falling volumes, or could miss out on cargo even if they invest to accommodate larger ships. These risks are already factored in to our ratings in the sector. Since 1985 European container ports have averaged 6.5 percent annual growth in container throughput, or three to four times GDP growth, but this has been driven by trends that are unlikely to continue. In particular, the rise of Asia as a manufacturing center was a major source of growth, but is likely to slow as exporters rebalance their economies to focus on domestic demand and as labor costs converge with Europe. Much of the growth also came from goods that used to be shipped in general cargo vessels being switched to containers. This trend will probably continue for the next decade, but must eventually run out of steam.",1,Q2=N: forecast/warning (n_forecast=1),ai_rule_based_v3,GENERAL_DISRUPTION
https://joc.com/article/dhl-launches-weekly-india-germany-lcl-operation-5247561,joc.com,2015-02-11,DHL launches weekly India-Germany LCL operation,"DHL Global Forwarding has launched a new weekly less-than-containerload service from Tuticorin, India, to Hamburg, Germany, as the Deutsche Post DHL Group unit aims to cater to the growing needs of small to medium-sized enterprises in the southern region. In a written statement, the logistics provider said the direct service would help reduce the transit time on the trade lane to 26 days from the current 33. “The launch of this new LCL route connecting Tuticorin to Hamburg will further facilitate foreign trade between the two countries and support the growing needs of small and midsize enterprises. This will be particularly beneficial to companies in the textile, chemical, metal, leather and electronics sectors,” said Samar Nath, CEO of DHL Global Forwarding India. DHL said its forwarding arm currently offers approximately 45,000 LCL options and handles about 2 million cubic meters (about 70 million cubic feet) of consolidated loads per year. In recent years, the company has significantly boosted its India LCL network by adding a string of weekly services from Nhava Sheva (Jawaharlal Nehru Port Trust), the country’s largest container gateway, to key global destinations, including Los Angeles, Shanghai, Dubai, Durban, Gothenburg, Lodz and Santos. Research by JOC.com reveals that bilateral trade between India and Germany totaled 16 billion euros (about US$18.1 billion) in 2013, down 7.5 percent from the prior year.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,PORT_CONGESTION
https://www.supplychainbrain.com/articles/20843-cap-on-sulfur-in-ocean-shipping-fuel-may-be-instituted-five-years-ahead-of-2025-deadline,supplychainbrain.com,2015-02-11,Cap on Sulfur in Ocean Shipping Fuel May Be Instituted Five Years Ahead of 2025 Deadline,"Speaking about the cap, required by the International Maritime Organization, ICS Chairman Masamichi Morooka says, “While postponement of the sulfur global cap until 2025 is still a possibility, the shipping and oil refining industries should not assume that this will happen simply because they are unprepared. ICS has concluded that, for better or worse, the global cap is very likely to be implemented in 2020, almost regardless of the effect that any lack of availability of compliant fuel may have on the cost of moving world trade by sea”. ICS members have therefore agreed that they will continue to work with the bunker refiners to help ensure that they will be ready, if necessary, to supply sufficient quantities of compliant fuel by 2020.",0,Q1=N: no disruption signal,ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/20841-oil-tanker-shipping-bonanza-threatened-by-increased-vessel-orders-report-says,supplychainbrain.com,2015-02-11,"Oil Tanker Shipping 'Bonanza' Threatened by Increased Vessel Orders, Report Says","Following recent modest growth, the oil tanker fleet is expected to reach new heights by 2016, climbing to 371 million dwt, according to Drewry estimates. In 2014 fleet growth was flat, inching up just 0.6 percent as deliveries slumped 38 percent to 9.1 million dwt and demolitions remained high. But capacity expansion is gathering momentum and is expected to reach annual growth of over 4 percent in 2016, on the back of brisk vessel ordering which reached 22 million dwt last year Driving this resurgence in ship orders has been rocketing cargo demand, particularly floating storage, following the recent collapse in oil prices, coupled with moderating fleet growth. This has propelled spot rates to very high levels, with Drewry’s Tanker Earnings Index reaching 323.5 in January, its highest level since 2009. “Notwithstanding the recent spike in demand, the primary driver of freight rate and earnings recovery in tanker shipping has been the decline in fleet growth,” said Rajesh Verma, Drewry’s tanker shipping lead analyst. “And if current ordering persists it will prove the sector’s ruin.” Orders have been particularly strong in the VLCC segment on the back of growing trade on long voyage routes. The impact on capacity growth could prove particularly acute given the anticipated decline in demolition activity as the tanker fleet is now younger. “However, the short-term outlook remains very positive with modest fleet supply growth and strong cargo demand anticipated for 2015, which are expected to push tonnage utilisation higher still, “ said Verma. “With bunker prices projected to remain low we expect tanker operators to make the most of a buoyant market, for the moment at least.”",1,Q2=N: forecast/warning (n_forecast=3),ai_rule_based_v3,GENERAL_DISRUPTION
https://joc.com/article/xpo-taps-last-mile-logistics-growth-as-descartes-predicts-breakout-year-5233716,joc.com,2015-02-12,XPO taps last-mile logistics growth as Descartes predicts 'breakout' year,"Last-mile logistics is fast becoming the first priority of many retail shippers, as the rapid expansion of online shopping underscores changing consumer behavior. “If you go back five, ten years ago, nobody ordered a refrigerator online,” Bradley S. Jacobs, chairman and CEO of XPO Logistics, said. “Today, it’s the first place you go to shop.” Jacobs is counting on consumers to increasingly buy appliances and other goods online, rather than spending hours in stores and showrooms. So are retailers such as Home Depot that are planning to deliver goods directly to consumers or from stores to homes. Through the third quarter last year, XPO had about $70 million in annualized new sales from its last mile business, largely driven by e-commerce, company officials said during a Nov. 6 earnings conference call with investment analysts transcribed by Seeking Alpha. XPO Logistics this week purchased its fourth last-mile logistics company, UX Specialized Logistics, for $59 million. UX, a $113 million company in 2014, joins the former 3PD Logistics, Optima Service Solutions and Atlantic Central Logistics in the XPO Last Mile division. “UX has 1,600 independent carriers and installers and will give us more density in last-mile,” Jacobs told JOC.com. New York City-based UX is a “fast grower,” he said, with a 19 percent compound annual growth rate. The company handles 930,000 deliveries a year. XPO senses growing momentum behind last-mile logistics as e-commerce expansion converges with advanced technology. That’s a vision shared by global logistics software developer Descartes Systems. “I think 2015 is going to be a break-out year for last-mile delivery for retailers,” said Ken Wood, executive vice president of product management at Waterloo, Ontario-based Descartes. Last-mile logistics “has been a phenomenon in the U.K. for quite some time, but it’s been lagging to a certain extent in the U.S.,” he said. “This will be a break-out year for last-mile delivery planning and scheduling and for empowering consumers to better participate in this,” Wood told JOC.com last month. In November, Descartes acquired Airclic, a U.S. company offering cloud-based software and mobile technology that helps retailers and logistics firms deploy last-mile delivery services. “In the battle for customers’ wallets, the ability to support delivery scheduling is increasingly important,” including home deliveries, Wood said. “More retail and e-tail customers are seeing the need for home delivery services above and beyond the package level.” As an example, Wood offers mattress retailer Sleepy’s, which uses independent delivery agents to deliver on average 3,000 mattresses a day in the U.S. The company deployed home-delivery appointment booking technology from Airclic, combined with GPS-based mobile tracking and electronic proof of delivery systems to eliminate paper-based processes and reduce overall distribution costs while offering consumers more scheduling options. “They made it a competitive differentiator,” Wood said. “They allow a customer to schedule online a one- or two-hour delivery window, rather than having a dispatcher call the night before and tell them their mattress will arrive sometime between 9 a.m. and 5 p.m.” That kind of precision and flexibility will make online shopping and home delivery even more attractive to consumers strapped for time as they juggle work and personal obligations. “People are used to shopping online and having small packages delivered. Having major items delivered is the next step,” Wood said. That will mean more business for transport operators that specialize in last-mile deliveries, from small independent contractors to larger motor carriers, including less-than-truckload carrier Estes Express Lines. “We see a real growth opportunity in last-mile delivery,” Robey W. (Rob) Estes, Jr., said at the JOC Inland Distribution Conference in Kansas City last October. In 2014, “10 percent of our shipments will be final-mile delivery to residents, and that’s a huge change from a year ago.” UX Specialized Logistics manages the last-mile supply chain through four business units: UX Home Delivery, UX Assembly & Installation, UX Warehousing and Urban Express Same Day. The warehousing unit manages more than 300,000 square feet of space. Urban Express handles same day deliveries in New York City and the surrounding tri-state market. “UX serves companies on both sides of retailing -- e-commerce companies and brick and mortar retailers,” Jacobs said. “There are lots of opportunities for cross-selling our intermodal, truck and logistics services” to existing UX customers, he said. Since acquiring a controlling interest in what’s now XPO in 2012, Jacobs has built a multi-modal asset-light logistics company comprised of truck brokerage, intermodal, contract logistics, freight forwarding, expedited transport and last-mile logistics businesses. Although XPO initially invested heavily in its truck brokerage operations, its latest acquisitions have focused on contract logistics, transportation management and last-mile services. Jacobs identifies e-commerce and outsourcing as two of seven factors driving logistics growth, particularly in the last-mile field. “There are a slew of smaller e-tailers that don’t have any trucks at all, they’re just websites, really,” he said. “They outsource 100 percent of last-mile delivery. The established brick and mortar retailers, they’re outsourcing a greater share of their last-mile logistics.” That’s why, he said, “we’ve voted with our checkbook.”",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/20853-new-plant-in-west-virginia-part-of-pgs-supply-chain-transformation-project,supplychainbrain.com,2015-02-12,New Plant in West Virginia Part of P&G's Supply Chain Transformation Project,"The more than one million square-foot facility represents a capital investment of approximately $500m and will produce multiple P&G brands when it is fully operational. Currently, P&G's U. S. operations include 29 plants in 21 states. This will be P&G's first plant in West Virginia and only its second new site in the U. S. since 1971. The new, multi-category manufacturing plant is part of a redesign of P&G's North American supply network. ""This new plant will leverage economies of scale and standardized manufacturing platforms to P&G's advantage by allowing us to produce multiple brands at one strategic location,"" said Yannis Skoufalos, P&G's Global Product Supply Officer. The Eastern Panhandle of West Virginia also positions P&G to utilize its new distribution center network, which includes large facilities in Georgia, Ohio and Pennsylvania. :This will enable us to rapidly and efficiently serve retail customers and consumers throughout the eastern half of the United States, reaching 80 percent of them within one-day transit,"" said Skoufalos.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/20858-airfreight-industry-saw-positive-growth-in-2014-especially-in-asia-pacific-middle-east,supplychainbrain.com,2015-02-13,"Airfreight Industry Saw Positive Growth in 2014, Especially in Asia-Pacific, Middle East","Air cargo market expansion gathered momentum as 2014 progressed. The year finished on a positive note, with growth in December accelerating to 4.9 percent, compared to December 2013. The vast majority of the growth in 2014, however, was in the Asia-Pacific and Middle East regions, which respectively contributed 46 percent and 29 percent of the expansion in FTKs. Growth was recorded in all other regions, but was particularly weak in Latin America. “After several years of stagnation, the air cargo business is growing again. This is largely being driven by the uptick in world trade over the second half of 2014. Recent concerns over the health of the global economy and a corresponding fall in business confidence have not yet impacted air cargo. But it is a downside risk that will need to be watched carefully as we move through 2015,” said Tony Tyler, IATA’s director general and CEO. Performance varied widely by region with the most significant growth being recorded by airlines in Asia-Pacific and the Middle East. All regions, with the exception of Latin America, reported a strengthening of demand in December. Asia-Pacific carriers grew 5.9 percent in December compared to December 2013, and 5.4 percent for 2014 as a whole. Volumes have benefited from increasing import demand in addition to continuing manufacturing strength. Japanese and Chinese markets were particularly important contributors. Overall in 2014, capacity expanded 5.7 percent leading to a slight fall in load factor to 55.4 percent, although this remains the strongest load factor of any region. North American airlines reported demand growth of 2.8 percent in December and 2.4 percent for 2014 as a whole. After a slow, weather-affected start to the year, growth accelerated, driven by import and export demand. Carriers in the region cut back capacity in 2014 by 0.5 percent, helping to underpin the load factor (35.3 percent). European airlines saw FTKs expand 2.3 percent in December, and by 2.0 percent in 2014 overall. The Eurozone remains weak and close to recession, with the effects of Russian sanctions also having an impact. Load factors also fell in 2014 as capacity expanded 3.0 percent. Middle Eastern carriers enjoyed the strongest growth of any region, expanding 11.3 percent in December and 11.0 percent for the year as a whole. Airlines in the region have extended their networks and grown capacity by 11.1 percent to make the Middle East a hub for freight traffic. In fact they have been responsible for over 37 percent of the total increase in global freight capacity in 2014. Latin American airlines reported FTKs falling 4.5 percent in December. This was the only region to report a decline. The picture for 2014 as a whole was growth of 0.1 percent. Latin American volumes have been affected by economic slowdown across the region, particularly in Brazil and Argentina. Capacity grew by 0.3 percent in 2014. African carriers expanded FTKs by 12.2 percent in December and 6.7 percent for the year as a whole. Although major economies Nigeria and South Africa underperformed during parts of 2014, regional trade activity held up, supporting demand for air transport of goods. Capacity rose just 0.9 percent for the year as a whole, helping to strengthen the load factor. “Despite the improving growth trend, big challenges remain. Yields declined for the third straight year in 2014, with no immediate prospect of improvement. Cargo revenues remained basically unchanged at $62bn, some $5bn below their 2011 peak. To move forward, the industry is focusing on providing a stronger value proposition to meet evolving customer needs. That’s what is driving efforts such as cutting shipping times, ensuring high-quality handling of temperature-sensitive goods, or benchmarking quality to improve customer transparency. It’s all about delivering value as a supply chain with a strong vision of the future,” said Tyler.",2,Q5=Y: gov order,ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/20859-bankruptcy-looms-as-bulk-carriers-earnings-take-hit,supplychainbrain.com,2015-02-13,Bankruptcy Looms as Bulk Carriers' Earnings Take Hit,"The overall index, which gauges the cost of shipping resources, including iron ore, cement, grain, coal and fertilizer, was down 5 points, or 0.89 percent, at 554 points, the lowest level for which Baltic data is available, dating back to January 1985. The index, also seen by investors as an indicator of global industrial activity, last touched this level in August 1986. ""We are all shocked at how bulk carrier earnings have collapsed this year. It was not supposed to happen this way,"" consultants Hartland Shipping Services said. ""This has left owners trading ships at well below operating costs, further draining their already depleted cash resources and fading equity."" In one of the first casualties of the recent downturn, privately-owned shipping company Copenship said last week it had filed for bankruptcy in Copenhagen after losses in the dry bulk market.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,SUPPLIER_FINANCIAL
